date,T20_mean_x,ST_mean_x,T60_mean_x,H_mean_x,T20_min_x,ST_min_x,T60_min_x,H_min_x,T20_max_x,ST_max_x,T60_max_x,H_max_x,T20_mean_y,ST_mean_y,T60_mean_y,H_mean_y,T20_min_y,ST_min_y,T60_min_y,H_min_y,T20_max_y,ST_max_y,T60_max_y,H_max_y,T20_mean_z,ST_mean_z,T60_mean_z,H_mean_z,T20_min_z,ST_min_z,T60_min_z,H_min_z,T20_max_z,ST_max_z,T60_max_z,H_max_z
2017-08-15,29.27430555555555,27.691666666666666,28.434027777777786,80.97222222222223,22.7,25.3,23.8,61.0,39.8,30.4,35.3,100.0,28.684027777777764,28.03055555555557,28.59027777777777,84.16666666666667,24.4,26.5,25.6,63.0,36.2,30.5,34.0,98.0,29.520138888888873,28.407638888888883,29.07708333333333,84.96527777777777,25.3,26.2,26.4,62.0,40.3,31.0,35.6,100.0
2017-08-16,28.57430555555558,27.49305555555554,28.049999999999986,79.17361111111111,23.7,25.8,24.8,61.0,37.2,29.7,33.9,93.0,29.27430555555555,27.691666666666666,28.434027777777786,80.97222222222223,22.7,25.3,23.8,61.0,39.8,30.4,35.3,100.0,28.684027777777764,28.03055555555557,28.59027777777777,84.16666666666667,24.4,26.5,25.6,63.0,36.2,30.5,34.0,98.0
2017-08-17,27.059027777777793,26.937500000000014,27.03888888888889,85.54166666666667,24.1,25.8,24.9,67.0,34.3,28.5,30.9,92.0,28.57430555555558,27.49305555555554,28.049999999999986,79.17361111111111,23.7,25.8,24.8,61.0,37.2,29.7,33.9,93.0,29.27430555555555,27.691666666666666,28.434027777777786,80.97222222222223,22.7,25.3,23.8,61.0,39.8,30.4,35.3,100.0
2017-08-18,27.388194444444448,26.70833333333333,27.927777777777788,88.09027777777777,23.8,25.3,24.6,64.0,37.4,28.7,35.1,100.0,27.059027777777793,26.937500000000014,27.03888888888889,85.54166666666667,24.1,25.8,24.9,67.0,34.3,28.5,30.9,92.0,28.57430555555558,27.49305555555554,28.049999999999986,79.17361111111111,23.7,25.8,24.8,61.0,37.2,29.7,33.9,93.0
2017-08-19,29.29722222222223,27.751388888888883,28.654166666666665,79.88888888888889,24.6,25.9,25.6,58.0,39.8,30.5,34.9,94.0,27.388194444444448,26.70833333333333,27.927777777777788,88.09027777777777,23.8,25.3,24.6,64.0,37.4,28.7,35.1,100.0,27.059027777777793,26.937500000000014,27.03888888888889,85.54166666666667,24.1,25.8,24.9,67.0,34.3,28.5,30.9,92.0
2017-08-20,28.43541666666667,27.72986111111112,28.749305555555566,90.61805555555556,24.7,26.4,25.7,78.0,38.3,29.6,35.8,100.0,29.29722222222223,27.751388888888883,28.654166666666665,79.88888888888889,24.6,25.9,25.6,58.0,39.8,30.5,34.9,94.0,27.388194444444448,26.70833333333333,27.927777777777788,88.09027777777777,23.8,25.3,24.6,64.0,37.4,28.7,35.1,100.0
2017-08-21,30.35347222222222,28.454861111111104,29.462500000000002,78.94444444444444,24.1,26.1,25.0,56.0,42.2,31.3,36.0,96.0,28.43541666666667,27.72986111111112,28.749305555555566,90.61805555555556,24.7,26.4,25.7,78.0,38.3,29.6,35.8,100.0,29.29722222222223,27.751388888888883,28.654166666666665,79.88888888888889,24.6,25.9,25.6,58.0,39.8,30.5,34.9,94.0
2017-08-22,29.465972222222206,28.185416666666658,29.429861111111116,83.64583333333333,23.7,25.9,24.6,62.0,38.0,30.8,38.2,100.0,30.35347222222222,28.454861111111104,29.462500000000002,78.94444444444444,24.1,26.1,25.0,56.0,42.2,31.3,36.0,96.0,28.43541666666667,27.72986111111112,28.749305555555566,90.61805555555556,24.7,26.4,25.7,78.0,38.3,29.6,35.8,100.0
2017-08-23,29.73124999999999,28.406249999999996,29.047916666666676,80.84722222222223,24.5,26.5,25.5,58.0,41.4,31.1,35.5,93.0,29.465972222222206,28.185416666666658,29.429861111111116,83.64583333333333,23.7,25.9,24.6,62.0,38.0,30.8,38.2,100.0,30.35347222222222,28.454861111111104,29.462500000000002,78.94444444444444,24.1,26.1,25.0,56.0,42.2,31.3,36.0,96.0
2017-08-24,29.486805555555563,28.37638888888889,28.78194444444444,81.82638888888889,24.4,26.6,25.2,64.0,42.3,31.0,36.1,94.0,29.73124999999999,28.406249999999996,29.047916666666676,80.84722222222223,24.5,26.5,25.5,58.0,41.4,31.1,35.5,93.0,29.465972222222206,28.185416666666658,29.429861111111116,83.64583333333333,23.7,25.9,24.6,62.0,38.0,30.8,38.2,100.0
2017-08-25,29.8125,28.188194444444445,29.497916666666654,80.74305555555556,24.0,26.2,24.9,51.0,39.8,30.6,35.8,100.0,29.486805555555563,28.37638888888889,28.78194444444444,81.82638888888889,24.4,26.6,25.2,64.0,42.3,31.0,36.1,94.0,29.73124999999999,28.406249999999996,29.047916666666676,80.84722222222223,24.5,26.5,25.5,58.0,41.4,31.1,35.5,93.0
2017-08-26,31.429166666666667,29.16944444444444,30.506250000000005,78.41666666666667,25.9,27.0,26.5,56.0,39.9,32.0,36.5,100.0,29.8125,28.188194444444445,29.497916666666654,80.74305555555556,24.0,26.2,24.9,51.0,39.8,30.6,35.8,100.0,29.486805555555563,28.37638888888889,28.78194444444444,81.82638888888889,24.4,26.6,25.2,64.0,42.3,31.0,36.1,94.0
2017-08-27,30.96875,29.18194444444445,30.17916666666666,80.45138888888889,25.3,27.1,26.1,57.0,38.4,31.8,36.0,100.0,31.429166666666667,29.16944444444444,30.506250000000005,78.41666666666667,25.9,27.0,26.5,56.0,39.9,32.0,36.5,100.0,29.8125,28.188194444444445,29.497916666666654,80.74305555555556,24.0,26.2,24.9,51.0,39.8,30.6,35.8,100.0
2017-08-28,29.377083333333328,28.070138888888877,28.903472222222206,68.24305555555556,23.5,25.6,24.2,40.0,38.5,30.7,35.7,95.0,30.96875,29.18194444444445,30.17916666666666,80.45138888888889,25.3,27.1,26.1,57.0,38.4,31.8,36.0,100.0,31.429166666666667,29.16944444444444,30.506250000000005,78.41666666666667,25.9,27.0,26.5,56.0,39.9,32.0,36.5,100.0
2017-08-29,27.970833333333324,26.747916666666665,27.123611111111114,76.69444444444444,21.3,24.1,22.2,58.0,38.2,29.6,33.0,100.0,29.377083333333328,28.070138888888877,28.903472222222206,68.24305555555556,23.5,25.6,24.2,40.0,38.5,30.7,35.7,95.0,30.96875,29.18194444444445,30.17916666666666,80.45138888888889,25.3,27.1,26.1,57.0,38.4,31.8,36.0,100.0
2017-08-30,28.171527777777776,27.03263888888889,27.366666666666685,78.69444444444444,22.8,24.8,23.6,53.0,41.5,29.6,35.0,92.0,27.970833333333324,26.747916666666665,27.123611111111114,76.69444444444444,21.3,24.1,22.2,58.0,38.2,29.6,33.0,100.0,29.377083333333328,28.070138888888877,28.903472222222206,68.24305555555556,23.5,25.6,24.2,40.0,38.5,30.7,35.7,95.0
2017-08-31,29.847916666666677,28.163888888888888,29.41458333333334,86.77083333333333,24.5,26.2,25.4,58.0,38.3,30.5,35.4,100.0,28.171527777777776,27.03263888888889,27.366666666666685,78.69444444444444,22.8,24.8,23.6,53.0,41.5,29.6,35.0,92.0,27.970833333333324,26.747916666666665,27.123611111111114,76.69444444444444,21.3,24.1,22.2,58.0,38.2,29.6,33.0,100.0
2017-09-01,30.987499999999997,28.80763888888887,30.77013888888888,80.05555555555556,24.9,26.9,25.7,50.0,41.9,31.3,36.8,100.0,29.847916666666677,28.163888888888888,29.41458333333334,86.77083333333333,24.5,26.2,25.4,58.0,38.3,30.5,35.4,100.0,28.171527777777776,27.03263888888889,27.366666666666685,78.69444444444444,22.8,24.8,23.6,53.0,41.5,29.6,35.0,92.0
2017-09-02,28.56180555555555,27.441666666666663,27.763888888888907,79.625,23.5,25.8,23.9,53.0,40.7,30.0,34.4,100.0,30.987499999999997,28.80763888888887,30.77013888888888,80.05555555555556,24.9,26.9,25.7,50.0,41.9,31.3,36.8,100.0,29.847916666666677,28.163888888888888,29.41458333333334,86.77083333333333,24.5,26.2,25.4,58.0,38.3,30.5,35.4,100.0
2017-09-03,27.336805555555557,25.76666666666667,26.53541666666667,61.6875,19.6,22.9,20.7,43.0,40.4,29.0,33.5,81.0,28.56180555555555,27.441666666666663,27.763888888888907,79.625,23.5,25.8,23.9,53.0,40.7,30.0,34.4,100.0,30.987499999999997,28.80763888888887,30.77013888888888,80.05555555555556,24.9,26.9,25.7,50.0,41.9,31.3,36.8,100.0
2017-09-04,26.57986111111111,25.46319444444445,25.992361111111112,73.51388888888889,20.7,23.4,21.4,46.0,36.4,28.4,32.8,100.0,27.336805555555557,25.76666666666667,26.53541666666667,61.6875,19.6,22.9,20.7,43.0,40.4,29.0,33.5,81.0,28.56180555555555,27.441666666666663,27.763888888888907,79.625,23.5,25.8,23.9,53.0,40.7,30.0,34.4,100.0
2017-09-05,25.377083333333328,24.26250000000001,24.475694444444432,71.27777777777777,18.1,21.6,19.0,46.0,37.1,27.5,31.8,100.0,26.57986111111111,25.46319444444445,25.992361111111112,73.51388888888889,20.7,23.4,21.4,46.0,36.4,28.4,32.8,100.0,27.336805555555557,25.76666666666667,26.53541666666667,61.6875,19.6,22.9,20.7,43.0,40.4,29.0,33.5,81.0
2017-09-06,24.979861111111102,24.352083333333336,24.417361111111113,75.35416666666667,19.7,22.3,20.4,60.0,32.0,26.4,29.0,92.0,25.377083333333328,24.26250000000001,24.475694444444432,71.27777777777777,18.1,21.6,19.0,46.0,37.1,27.5,31.8,100.0,26.57986111111111,25.46319444444445,25.992361111111112,73.51388888888889,20.7,23.4,21.4,46.0,36.4,28.4,32.8,100.0
2017-09-07,26.05694444444444,24.986805555555556,25.44236111111112,83.27083333333333,19.8,22.5,20.6,57.0,36.5,27.8,31.9,100.0,24.979861111111102,24.352083333333336,24.417361111111113,75.35416666666667,19.7,22.3,20.4,60.0,32.0,26.4,29.0,92.0,25.377083333333328,24.26250000000001,24.475694444444432,71.27777777777777,18.1,21.6,19.0,46.0,37.1,27.5,31.8,100.0
2017-09-08,25.462500000000002,25.140277777777776,25.77499999999999,88.48611111111111,22.3,24.0,23.0,66.0,32.5,26.9,29.9,100.0,26.05694444444444,24.986805555555556,25.44236111111112,83.27083333333333,19.8,22.5,20.6,57.0,36.5,27.8,31.9,100.0,24.979861111111102,24.352083333333336,24.417361111111113,75.35416666666667,19.7,22.3,20.4,60.0,32.0,26.4,29.0,92.0
2017-09-09,27.43194444444443,26.33402777777777,27.02708333333333,85.5625,22.1,24.2,23.1,66.0,37.8,28.7,33.3,98.0,25.462500000000002,25.140277777777776,25.77499999999999,88.48611111111111,22.3,24.0,23.0,66.0,32.5,26.9,29.9,100.0,26.05694444444444,24.986805555555556,25.44236111111112,83.27083333333333,19.8,22.5,20.6,57.0,36.5,27.8,31.9,100.0
2017-09-10,28.005555555555556,26.28750000000001,27.44652777777778,76.94444444444444,23.4,24.7,23.9,39.0,36.8,28.8,34.5,100.0,27.43194444444443,26.33402777777777,27.02708333333333,85.5625,22.1,24.2,23.1,66.0,37.8,28.7,33.3,98.0,25.462500000000002,25.140277777777776,25.77499999999999,88.48611111111111,22.3,24.0,23.0,66.0,32.5,26.9,29.9,100.0
2017-09-11,27.088888888888874,25.926388888888887,26.575000000000003,79.86111111111111,21.2,23.6,22.0,52.0,37.3,28.7,33.6,100.0,28.005555555555556,26.28750000000001,27.44652777777778,76.94444444444444,23.4,24.7,23.9,39.0,36.8,28.8,34.5,100.0,27.43194444444443,26.33402777777777,27.02708333333333,85.5625,22.1,24.2,23.1,66.0,37.8,28.7,33.3,98.0
2017-09-12,26.759027777777774,25.775694444444447,26.18333333333335,78.88194444444444,21.8,23.8,22.7,53.0,38.0,29.2,33.3,94.0,27.088888888888874,25.926388888888887,26.575000000000003,79.86111111111111,21.2,23.6,22.0,52.0,37.3,28.7,33.6,100.0,28.005555555555556,26.28750000000001,27.44652777777778,76.94444444444444,23.4,24.7,23.9,39.0,36.8,28.8,34.5,100.0
2017-09-13,26.136805555555533,25.32777777777777,26.44375000000001,85.33333333333333,22.2,23.9,22.7,64.0,35.3,27.4,33.7,100.0,26.759027777777774,25.775694444444447,26.18333333333335,78.88194444444444,21.8,23.8,22.7,53.0,38.0,29.2,33.3,94.0,27.088888888888874,25.926388888888887,26.575000000000003,79.86111111111111,21.2,23.6,22.0,52.0,37.3,28.7,33.6,100.0
2017-09-14,25.578472222222203,25.565277777777776,25.87430555555555,89.89583333333333,22.7,24.5,23.7,78.0,29.9,26.8,28.8,100.0,26.136805555555533,25.32777777777777,26.44375000000001,85.33333333333333,22.2,23.9,22.7,64.0,35.3,27.4,33.7,100.0,26.759027777777774,25.775694444444447,26.18333333333335,78.88194444444444,21.8,23.8,22.7,53.0,38.0,29.2,33.3,94.0
2017-09-15,26.972916666666674,25.328472222222217,26.506944444444436,76.48611111111111,20.7,23.1,21.6,56.0,36.9,28.2,33.7,100.0,25.578472222222203,25.565277777777776,25.87430555555555,89.89583333333333,22.7,24.5,23.7,78.0,29.9,26.8,28.8,100.0,26.136805555555533,25.32777777777777,26.44375000000001,85.33333333333333,22.2,23.9,22.7,64.0,35.3,27.4,33.7,100.0
2017-09-16,25.45069444444444,24.0361111111111,25.314583333333335,72.13194444444444,19.0,22.0,19.7,49.0,35.5,26.8,33.1,100.0,26.972916666666674,25.328472222222217,26.506944444444436,76.48611111111111,20.7,23.1,21.6,56.0,36.9,28.2,33.7,100.0,25.578472222222203,25.565277777777776,25.87430555555555,89.89583333333333,22.7,24.5,23.7,78.0,29.9,26.8,28.8,100.0
2017-09-17,22.975694444444443,22.56666666666667,23.12569444444445,79.29861111111111,17.3,20.4,18.0,62.0,33.9,24.6,35.8,100.0,25.45069444444444,24.0361111111111,25.314583333333335,72.13194444444444,19.0,22.0,19.7,49.0,35.5,26.8,33.1,100.0,26.972916666666674,25.328472222222217,26.506944444444436,76.48611111111111,20.7,23.1,21.6,56.0,36.9,28.2,33.7,100.0
2017-09-18,20.03055555555555,21.602083333333336,12.542361111111111,95.67361111111111,18.8,21.2,5.2,81.0,21.1,22.1,21.3,100.0,22.975694444444443,22.56666666666667,23.12569444444445,79.29861111111111,17.3,20.4,18.0,62.0,33.9,24.6,35.8,100.0,25.45069444444444,24.0361111111111,25.314583333333335,72.13194444444444,19.0,22.0,19.7,49.0,35.5,26.8,33.1,100.0
2017-09-19,23.679861111111116,22.922222222222224,18.491666666666674,95.48611111111111,18.4,20.9,7.6,79.0,32.4,25.3,29.5,100.0,20.03055555555555,21.602083333333336,12.542361111111111,95.67361111111111,18.8,21.2,5.2,81.0,21.1,22.1,21.3,100.0,22.975694444444443,22.56666666666667,23.12569444444445,79.29861111111111,17.3,20.4,18.0,62.0,33.9,24.6,35.8,100.0
2017-09-20,26.396527777777766,24.74097222222222,26.04861111111111,83.95138888888889,18.9,22.1,19.6,52.0,36.1,27.7,34.8,100.0,23.679861111111116,22.922222222222224,18.491666666666674,95.48611111111111,18.4,20.9,7.6,79.0,32.4,25.3,29.5,100.0,20.03055555555555,21.602083333333336,12.542361111111111,95.67361111111111,18.8,21.2,5.2,81.0,21.1,22.1,21.3,100.0
2017-09-21,24.782638888888883,23.75000000000001,24.005555555555556,86.77777777777777,16.6,20.6,17.1,58.0,36.1,27.2,32.9,100.0,26.396527777777766,24.74097222222222,26.04861111111111,83.95138888888889,18.9,22.1,19.6,52.0,36.1,27.7,34.8,100.0,23.679861111111116,22.922222222222224,18.491666666666674,95.48611111111111,18.4,20.9,7.6,79.0,32.4,25.3,29.5,100.0
2017-09-22,23.69375000000001,23.4736111111111,23.123611111111096,86.79166666666667,19.7,22.0,19.4,67.0,32.5,25.5,29.5,100.0,24.782638888888883,23.75000000000001,24.005555555555556,86.77777777777777,16.6,20.6,17.1,58.0,36.1,27.2,32.9,100.0,26.396527777777766,24.74097222222222,26.04861111111111,83.95138888888889,18.9,22.1,19.6,52.0,36.1,27.7,34.8,100.0
2017-09-23,24.50972222222222,23.175694444444446,23.775694444444447,72.78472222222223,18.5,20.6,18.9,46.0,36.0,27.0,31.9,100.0,23.69375000000001,23.4736111111111,23.123611111111096,86.79166666666667,19.7,22.0,19.4,67.0,32.5,25.5,29.5,100.0,24.782638888888883,23.75000000000001,24.005555555555556,86.77777777777777,16.6,20.6,17.1,58.0,36.1,27.2,32.9,100.0
2017-09-24,21.142361111111107,21.72430555555555,20.82222222222223,92.3125,16.6,20.0,17.0,69.0,26.9,23.3,26.2,100.0,24.50972222222222,23.175694444444446,23.775694444444447,72.78472222222223,18.5,20.6,18.9,46.0,36.0,27.0,31.9,100.0,23.69375000000001,23.4736111111111,23.123611111111096,86.79166666666667,19.7,22.0,19.4,67.0,32.5,25.5,29.5,100.0
2017-09-25,23.93402777777777,23.484027777777786,23.054166666666664,88.02777777777777,19.5,20.7,18.3,66.0,33.8,27.0,30.6,100.0,21.142361111111107,21.72430555555555,20.82222222222223,92.3125,16.6,20.0,17.0,69.0,26.9,23.3,26.2,100.0,24.50972222222222,23.175694444444446,23.775694444444447,72.78472222222223,18.5,20.6,18.9,46.0,36.0,27.0,31.9,100.0
