date,T20_mean_x,ST_mean_x,T60_mean_x,H_mean_x,T20_min_x,ST_min_x,T60_min_x,H_min_x,T20_max_x,ST_max_x,T60_max_x,H_max_x,T20_mean_y,ST_mean_y,T60_mean_y,H_mean_y,T20_min_y,ST_min_y,T60_min_y,H_min_y,T20_max_y,ST_max_y,T60_max_y,H_max_y,T20_mean_z,ST_mean_z,T60_mean_z,H_mean_z,T20_min_z,ST_min_z,T60_min_z,H_min_z,T20_max_z,ST_max_z,T60_max_z,H_max_z
2016-08-14,28.718749999999986,27.242361111111105,28.02847222222222,81.52083333333333,24.3,25.5,24.2,62.0,37.1,29.7,35.3,93.0,28.315972222222218,27.070138888888888,27.91319444444445,80.34027777777777,23.4,25.6,23.9,50.0,35.6,29.9,36.2,100.0,28.286111111111122,26.60069444444445,27.567361111111108,81.25,21.1,24.2,21.7,58.0,35.6,28.4,34.0,97.0
2016-08-15,26.782638888888908,26.50277777777778,26.549305555555563,85.8125,23.8,25.7,24.4,73.0,32.1,27.3,30.4,98.0,28.718749999999986,27.242361111111105,28.02847222222222,81.52083333333333,24.3,25.5,24.2,62.0,37.1,29.7,35.3,93.0,28.315972222222218,27.070138888888888,27.91319444444445,80.34027777777777,23.4,25.6,23.9,50.0,35.6,29.9,36.2,100.0
2016-08-16,28.9236111111111,27.323611111111102,28.18125000000001,84.85416666666667,23.4,25.2,23.8,62.0,37.4,30.0,36.9,98.0,26.782638888888908,26.50277777777778,26.549305555555563,85.8125,23.8,25.7,24.4,73.0,32.1,27.3,30.4,98.0,28.718749999999986,27.242361111111105,28.02847222222222,81.52083333333333,24.3,25.5,24.2,62.0,37.1,29.7,35.3,93.0
2016-08-17,28.983333333333324,27.46875000000001,28.204861111111114,84.1875,23.9,26.1,24.5,61.0,36.5,29.0,33.6,100.0,28.9236111111111,27.323611111111102,28.18125000000001,84.85416666666667,23.4,25.2,23.8,62.0,37.4,30.0,36.9,98.0,26.782638888888908,26.50277777777778,26.549305555555563,85.8125,23.8,25.7,24.4,73.0,32.1,27.3,30.4,98.0
2016-08-18,30.082638888888905,27.7388888888889,29.27291666666666,81.82638888888889,25.5,26.5,25.7,58.0,35.5,29.0,33.9,98.0,28.983333333333324,27.46875000000001,28.204861111111114,84.1875,23.9,26.1,24.5,61.0,36.5,29.0,33.6,100.0,28.9236111111111,27.323611111111102,28.18125000000001,84.85416666666667,23.4,25.2,23.8,62.0,37.4,30.0,36.9,98.0
2016-08-19,30.380555555555546,28.67569444444444,29.615972222222222,86.16666666666667,26.6,27.2,26.6,65.0,37.6,31.0,35.8,99.0,30.082638888888905,27.7388888888889,29.27291666666666,81.82638888888889,25.5,26.5,25.7,58.0,35.5,29.0,33.9,98.0,28.983333333333324,27.46875000000001,28.204861111111114,84.1875,23.9,26.1,24.5,61.0,36.5,29.0,33.6,100.0
2016-08-20,29.856249999999996,28.28611111111111,28.9361111111111,85.5,24.9,26.8,25.5,66.0,39.1,29.7,34.1,99.0,30.380555555555546,28.67569444444444,29.615972222222222,86.16666666666667,26.6,27.2,26.6,65.0,37.6,31.0,35.8,99.0,30.082638888888905,27.7388888888889,29.27291666666666,81.82638888888889,25.5,26.5,25.7,58.0,35.5,29.0,33.9,98.0
2016-08-21,29.880555555555546,27.933333333333323,28.97152777777777,81.57638888888889,24.0,26.4,24.8,59.0,37.0,29.4,34.5,100.0,29.856249999999996,28.28611111111111,28.9361111111111,85.5,24.9,26.8,25.5,66.0,39.1,29.7,34.1,99.0,30.380555555555546,28.67569444444444,29.615972222222222,86.16666666666667,26.6,27.2,26.6,65.0,37.6,31.0,35.8,99.0
2016-08-22,30.09791666666667,29.062499999999986,29.540972222222194,76.13888888888889,23.6,25.8,24.3,34.0,40.2,39.1,41.7,95.0,29.880555555555546,27.933333333333323,28.97152777777777,81.57638888888889,24.0,26.4,24.8,59.0,37.0,29.4,34.5,100.0,29.856249999999996,28.28611111111111,28.9361111111111,85.5,24.9,26.8,25.5,66.0,39.1,29.7,34.1,99.0
2016-08-23,29.552777777777763,27.665972222222237,28.617361111111126,84.65972222222223,25.3,26.5,25.5,66.0,36.3,29.3,32.6,98.0,30.09791666666667,29.062499999999986,29.540972222222194,76.13888888888889,23.6,25.8,24.3,34.0,40.2,39.1,41.7,95.0,29.880555555555546,27.933333333333323,28.97152777777777,81.57638888888889,24.0,26.4,24.8,59.0,37.0,29.4,34.5,100.0
2016-08-24,30.032638888888876,28.165277777777774,29.12777777777777,81.33333333333333,24.3,26.2,25.0,50.0,37.6,36.5,38.1,99.0,29.552777777777763,27.665972222222237,28.617361111111126,84.65972222222223,25.3,26.5,25.5,66.0,36.3,29.3,32.6,98.0,30.09791666666667,29.062499999999986,29.540972222222194,76.13888888888889,23.6,25.8,24.3,34.0,40.2,39.1,41.7,95.0
2016-08-25,28.794444444444448,27.460416666666653,28.13333333333334,83.79861111111111,24.5,26.2,25.0,68.0,35.6,28.8,32.9,97.0,30.032638888888876,28.165277777777774,29.12777777777777,81.33333333333333,24.3,26.2,25.0,50.0,37.6,36.5,38.1,99.0,29.552777777777763,27.665972222222237,28.617361111111126,84.65972222222223,25.3,26.5,25.5,66.0,36.3,29.3,32.6,98.0
2016-08-26,29.190972222222204,27.410416666666666,28.21319444444445,82.13194444444444,24.3,26.2,24.9,58.0,37.1,28.7,33.1,98.0,28.794444444444448,27.460416666666653,28.13333333333334,83.79861111111111,24.5,26.2,25.0,68.0,35.6,28.8,32.9,97.0,30.032638888888876,28.165277777777774,29.12777777777777,81.33333333333333,24.3,26.2,25.0,50.0,37.6,36.5,38.1,99.0
2016-08-27,29.10000000000001,27.242361111111098,28.23194444444445,81.30555555555556,23.0,25.4,23.7,58.0,37.3,28.9,33.5,99.0,29.190972222222204,27.410416666666666,28.21319444444445,82.13194444444444,24.3,26.2,24.9,58.0,37.1,28.7,33.1,98.0,28.794444444444448,27.460416666666653,28.13333333333334,83.79861111111111,24.5,26.2,25.0,68.0,35.6,28.8,32.9,97.0
2016-08-28,28.466666666666665,27.248611111111103,27.914583333333322,83.3125,23.6,25.8,24.3,57.0,40.1,29.6,36.4,98.0,29.10000000000001,27.242361111111098,28.23194444444445,81.30555555555556,23.0,25.4,23.7,58.0,37.3,28.9,33.5,99.0,29.190972222222204,27.410416666666666,28.21319444444445,82.13194444444444,24.3,26.2,24.9,58.0,37.1,28.7,33.1,98.0
2016-08-29,28.749305555555548,27.053472222222233,27.975000000000005,78.22222222222223,24.4,25.8,24.8,53.0,39.1,29.6,37.8,93.0,28.466666666666665,27.248611111111103,27.914583333333322,83.3125,23.6,25.8,24.3,57.0,40.1,29.6,36.4,98.0,29.10000000000001,27.242361111111098,28.23194444444445,81.30555555555556,23.0,25.4,23.7,58.0,37.3,28.9,33.5,99.0
2016-08-30,29.65277777777779,27.064583333333342,28.326388888888886,76.78472222222223,24.6,26.0,25.2,58.0,37.8,28.5,33.7,89.0,28.749305555555548,27.053472222222233,27.975000000000005,78.22222222222223,24.4,25.8,24.8,53.0,39.1,29.6,37.8,93.0,28.466666666666665,27.248611111111103,27.914583333333322,83.3125,23.6,25.8,24.3,57.0,40.1,29.6,36.4,98.0
2016-08-31,26.430555555555543,25.456249999999997,25.79791666666668,72.13194444444444,20.8,23.8,21.6,48.0,37.4,27.8,32.9,90.0,29.65277777777779,27.064583333333342,28.326388888888886,76.78472222222223,24.6,26.0,25.2,58.0,37.8,28.5,33.7,89.0,28.749305555555548,27.053472222222233,27.975000000000005,78.22222222222223,24.4,25.8,24.8,53.0,39.1,29.6,37.8,93.0
2016-09-01,27.80069444444446,25.302777777777777,26.374999999999996,72.375,19.0,22.8,20.0,45.0,40.3,31.9,33.8,93.0,26.430555555555543,25.456249999999997,25.79791666666668,72.13194444444444,20.8,23.8,21.6,48.0,37.4,27.8,32.9,90.0,29.65277777777779,27.064583333333342,28.326388888888886,76.78472222222223,24.6,26.0,25.2,58.0,37.8,28.5,33.7,89.0
2016-09-02,28.588194444444436,26.428472222222226,27.036805555555567,81.47222222222223,22.2,24.5,22.8,57.0,41.5,28.7,34.2,97.0,27.80069444444446,25.302777777777777,26.374999999999996,72.375,19.0,22.8,20.0,45.0,40.3,31.9,33.8,93.0,26.430555555555543,25.456249999999997,25.79791666666668,72.13194444444444,20.8,23.8,21.6,48.0,37.4,27.8,32.9,90.0
2016-09-03,29.06319444444445,26.612500000000004,27.363888888888887,79.08333333333333,20.9,24.3,21.9,57.0,39.4,28.9,34.8,95.0,28.588194444444436,26.428472222222226,27.036805555555567,81.47222222222223,22.2,24.5,22.8,57.0,41.5,28.7,34.2,97.0,27.80069444444446,25.302777777777777,26.374999999999996,72.375,19.0,22.8,20.0,45.0,40.3,31.9,33.8,93.0
2016-09-04,29.88680555555556,27.25625000000001,28.333333333333353,78.51388888888889,24.1,25.8,24.5,58.0,41.4,29.1,36.4,98.0,29.06319444444445,26.612500000000004,27.363888888888887,79.08333333333333,20.9,24.3,21.9,57.0,39.4,28.9,34.8,95.0,28.588194444444436,26.428472222222226,27.036805555555567,81.47222222222223,22.2,24.5,22.8,57.0,41.5,28.7,34.2,97.0
2016-09-05,29.320833333333333,27.472222222222243,28.243750000000002,82.1875,22.9,26.2,23.8,63.0,39.5,29.1,34.3,96.0,29.88680555555556,27.25625000000001,28.333333333333353,78.51388888888889,24.1,25.8,24.5,58.0,41.4,29.1,36.4,98.0,29.06319444444445,26.612500000000004,27.363888888888887,79.08333333333333,20.9,24.3,21.9,57.0,39.4,28.9,34.8,95.0
2016-09-06,26.37083333333333,26.545833333333334,26.169444444444455,92.4375,22.5,25.4,23.4,77.0,34.3,27.6,30.5,100.0,29.320833333333333,27.472222222222243,28.243750000000002,82.1875,22.9,26.2,23.8,63.0,39.5,29.1,34.3,96.0,29.88680555555556,27.25625000000001,28.333333333333353,78.51388888888889,24.1,25.8,24.5,58.0,41.4,29.1,36.4,98.0
2016-09-07,27.81666666666667,26.884027777777774,27.136805555555554,91.90972222222223,24.4,26.0,24.9,67.0,40.3,28.2,34.6,100.0,26.37083333333333,26.545833333333334,26.169444444444455,92.4375,22.5,25.4,23.4,77.0,34.3,27.6,30.5,100.0,29.320833333333333,27.472222222222243,28.243750000000002,82.1875,22.9,26.2,23.8,63.0,39.5,29.1,34.3,96.0
2016-09-08,28.222222222222218,27.02152777777778,27.502083333333335,89.10416666666667,23.7,26.0,24.5,71.0,36.3,28.1,31.7,100.0,27.81666666666667,26.884027777777774,27.136805555555554,91.90972222222223,24.4,26.0,24.9,67.0,40.3,28.2,34.6,100.0,26.37083333333333,26.545833333333334,26.169444444444455,92.4375,22.5,25.4,23.4,77.0,34.3,27.6,30.5,100.0
2016-09-09,26.283333333333342,26.476388888888895,26.02013888888889,92.95138888888889,22.5,25.1,23.3,78.0,33.9,27.4,30.4,100.0,28.222222222222218,27.02152777777778,27.502083333333335,89.10416666666667,23.7,26.0,24.5,71.0,36.3,28.1,31.7,100.0,27.81666666666667,26.884027777777774,27.136805555555554,91.90972222222223,24.4,26.0,24.9,67.0,40.3,28.2,34.6,100.0
2016-09-10,27.260416666666657,25.58402777777777,25.83055555555556,76.48611111111111,21.2,24.2,22.1,58.0,40.2,27.8,33.2,90.0,26.283333333333342,26.476388888888895,26.02013888888889,92.95138888888889,22.5,25.1,23.3,78.0,33.9,27.4,30.4,100.0,28.222222222222218,27.02152777777778,27.502083333333335,89.10416666666667,23.7,26.0,24.5,71.0,36.3,28.1,31.7,100.0
2016-09-11,26.830555555555566,25.111111111111107,25.295138888888875,83.59722222222223,19.4,23.1,20.3,60.0,40.7,27.2,32.6,100.0,27.260416666666657,25.58402777777777,25.83055555555556,76.48611111111111,21.2,24.2,22.1,58.0,40.2,27.8,33.2,90.0,26.283333333333342,26.476388888888895,26.02013888888889,92.95138888888889,22.5,25.1,23.3,78.0,33.9,27.4,30.4,100.0
2016-09-12,26.73125,25.583333333333346,25.79236111111111,87.28472222222223,21.5,24.2,22.4,65.0,38.6,27.1,31.9,100.0,26.830555555555566,25.111111111111107,25.295138888888875,83.59722222222223,19.4,23.1,20.3,60.0,40.7,27.2,32.6,100.0,27.260416666666657,25.58402777777777,25.83055555555556,76.48611111111111,21.2,24.2,22.1,58.0,40.2,27.8,33.2,90.0
2016-09-13,26.906249999999993,25.796527777777776,26.08888888888888,87.56944444444444,23.5,25.0,24.0,74.0,40.0,26.9,30.2,100.0,26.73125,25.583333333333346,25.79236111111111,87.28472222222223,21.5,24.2,22.4,65.0,38.6,27.1,31.9,100.0,26.830555555555566,25.111111111111107,25.295138888888875,83.59722222222223,19.4,23.1,20.3,60.0,40.7,27.2,32.6,100.0
2016-09-14,26.60416666666667,25.736805555555545,25.909722222222218,94.88888888888889,22.9,24.6,23.4,85.0,33.5,26.7,29.2,100.0,26.906249999999993,25.796527777777776,26.08888888888888,87.56944444444444,23.5,25.0,24.0,74.0,40.0,26.9,30.2,100.0,26.73125,25.583333333333346,25.79236111111111,87.28472222222223,21.5,24.2,22.4,65.0,38.6,27.1,31.9,100.0
2016-09-15,26.374999999999996,25.8798611111111,26.01944444444444,91.26388888888889,23.2,25.2,23.9,70.0,36.1,26.9,30.9,100.0,26.60416666666667,25.736805555555545,25.909722222222218,94.88888888888889,22.9,24.6,23.4,85.0,33.5,26.7,29.2,100.0,26.906249999999993,25.796527777777776,26.08888888888888,87.56944444444444,23.5,25.0,24.0,74.0,40.0,26.9,30.2,100.0
