date,disease,T20_mean_x,ST_mean_x,T60_mean_x,H_mean_x,T20_min_x,ST_min_x,T60_min_x,H_min_x,T20_max_x,ST_max_x,T60_max_x,H_max_x,housa_x,T20_mean_y,ST_mean_y,T60_mean_y,H_mean_y,T20_min_y,ST_min_y,T60_min_y,H_min_y,T20_max_y,ST_max_y,T60_max_y,H_max_y,housa_y,T20_mean_z,ST_mean_z,T60_mean_z,H_mean_z,T20_min_z,ST_min_z,T60_min_z,H_min_z,T20_max_z,ST_max_z,T60_max_z,H_max_z,housa_z,days
2018-04-23,0,21.97777778,20.65972222,21.10069444,73.66944444,12.6,17.1,12.7,32.7,35.6,25.4,32.7,94.5,4.089191583385527,22.14166667,20.42847222,21.20208333,73.05208333,12.4,16.6,12.6,38.0,35.9,25.2,32.0,95.3,4.206781854563522,21.19166667,19.84027778,20.39166667,70.46319444,11.6,16.5,12.1,36.7,32.8,23.1,29.8,95.2,4.423642454994419,14.0
2018-04-24,0,23.19791667,21.50763889,22.64930556,75.14444444,13.7,17.7,14.1,42.2,35.3,25.9,33.8,94.7,4.175933755983326,21.97777778,20.65972222,21.10069444,73.66944444,12.6,17.1,12.7,32.7,35.6,25.4,32.7,94.5,4.089191583385527,22.14166667,20.42847222,21.20208333,73.05208333,12.4,16.6,12.6,38.0,35.9,25.2,32.0,95.3,4.206781854563522,15.0
2018-04-25,0,19.97222222,20.35972222,19.82916667,90.72569444,18.0,19.7,18.1,72.7,25.2,21.3,24.5,99.4,1.3493918028588414,23.19791667,21.50763889,22.64930556,75.14444444,13.7,17.7,14.1,42.2,35.3,25.9,33.8,94.7,4.175933755983326,21.97777778,20.65972222,21.10069444,73.66944444,12.6,17.1,12.7,32.7,35.6,25.4,32.7,94.5,4.089191583385527,16.0
2018-04-26,0,20.91458333,20.7375,20.43333333,81.76180556,14.4,18.5,14.8,55.4,31.9,24.5,27.7,100.0,2.7373272146475323,19.97222222,20.35972222,19.82916667,90.72569444,18.0,19.7,18.1,72.7,25.2,21.3,24.5,99.4,1.3493918028588414,23.19791667,21.50763889,22.64930556,75.14444444,13.7,17.7,14.1,42.2,35.3,25.9,33.8,94.7,4.175933755983326,17.0
2018-04-27,0,20.87916667,20.05069444,20.09513889,67.55347222,12.5,16.8,13.0,38.7,33.3,23.9,30.9,91.3,4.7859689695716305,20.91458333,20.7375,20.43333333,81.76180556,14.4,18.5,14.8,55.4,31.9,24.5,27.7,100.0,2.7373272146475323,19.97222222,20.35972222,19.82916667,90.72569444,18.0,19.7,18.1,72.7,25.2,21.3,24.5,99.4,1.3493918028588414,18.0
2018-04-28,0,20.27569444,19.93125,19.76875,77.47638889,15.1,18.2,15.1,59.1,28.0,21.8,25.7,92.6,3.2669516459941264,20.87916667,20.05069444,20.09513889,67.55347222,12.5,16.8,13.0,38.7,33.3,23.9,30.9,91.3,4.7859689695716305,20.91458333,20.7375,20.43333333,81.76180556,14.4,18.5,14.8,55.4,31.9,24.5,27.7,100.0,2.7373272146475323,19.0
2018-04-29,0,20.78541667,19.80069444,19.95833333,63.8875,12.3,16.6,12.5,34.9,33.6,23.6,29.2,91.6,5.289355207167941,20.27569444,19.93125,19.76875,77.47638889,15.1,18.2,15.1,59.1,28.0,21.8,25.7,92.6,3.2669516459941264,20.87916667,20.05069444,20.09513889,67.55347222,12.5,16.8,13.0,38.7,33.3,23.9,30.9,91.3,4.7859689695716305,20.0
2018-04-30,0,21.96527778,20.57986111,21.12986111,70.88402778,12.5,17.0,12.7,35.7,34.5,25.1,31.7,93.7,4.5285106862683415,20.78541667,19.80069444,19.95833333,63.8875,12.3,16.6,12.5,34.9,33.6,23.6,29.2,91.6,5.289355207167941,20.27569444,19.93125,19.76875,77.47638889,15.1,18.2,15.1,59.1,28.0,21.8,25.7,92.6,3.2669516459941264,21.0
2018-05-01,0,21.03125,20.36319444,20.43125,75.33402778,13.4,17.5,13.6,48.0,33.4,23.5,30.3,92.8,3.7016614770062506,21.96527778,20.57986111,21.12986111,70.88402778,12.5,17.0,12.7,35.7,34.5,25.1,31.7,93.7,4.5285106862683415,20.78541667,19.80069444,19.95833333,63.8875,12.3,16.6,12.5,34.9,33.6,23.6,29.2,91.6,5.289355207167941,22.0
2018-05-02,0,22.43472222,21.08611111,21.67708333,73.53888889,14.0,18.1,14.2,41.0,33.5,24.6,30.6,93.2,4.2319482232870875,21.03125,20.36319444,20.43125,75.33402778,13.4,17.5,13.6,48.0,33.4,23.5,30.3,92.8,3.7016614770062506,21.96527778,20.57986111,21.12986111,70.88402778,12.5,17.0,12.7,35.7,34.5,25.1,31.7,93.7,4.5285106862683415,23.0
2018-05-03,0,19.52222222,19.81597222,19.33541667,88.81527778,15.0,18.5,15.2,69.9,27.1,21.2,26.2,99.8,1.5864121234845825,22.43472222,21.08611111,21.67708333,73.53888889,14.0,18.1,14.2,41.0,33.5,24.6,30.6,93.2,4.2319482232870875,21.03125,20.36319444,20.43125,75.33402778,13.4,17.5,13.6,48.0,33.4,23.5,30.3,92.8,3.7016614770062506,24.0
2018-05-04,0,20.68541667,20.28472222,20.35208333,80.32291667,13.8,17.8,14.0,59.2,26.6,21.9,25.1,100.0,2.940999864324345,19.52222222,19.81597222,19.33541667,88.81527778,15.0,18.5,15.2,69.9,27.1,21.2,26.2,99.8,1.5864121234845825,22.43472222,21.08611111,21.67708333,73.53888889,14.0,18.1,14.2,41.0,33.5,24.6,30.6,93.2,4.2319482232870875,25.0
2018-05-05,0,18.48055556,19.01875,17.79097222,64.46319444,10.9,16.7,11.3,36.3,29.6,22.9,25.9,90.0,4.651627753476673,20.68541667,20.28472222,20.35208333,80.32291667,13.8,17.8,14.0,59.2,26.6,21.9,25.1,100.0,2.940999864324345,19.52222222,19.81597222,19.33541667,88.81527778,15.0,18.5,15.2,69.9,27.1,21.2,26.2,99.8,1.5864121234845825,26.0
2018-05-06,0,19.31319444,18.75277778,18.60763889,67.02152778,9.1,15.2,9.5,37.0,30.1,22.3,28.1,91.8,4.504431532472712,18.48055556,19.01875,17.79097222,64.46319444,10.9,16.7,11.3,36.3,29.6,22.9,25.9,90.0,4.651627753476673,20.68541667,20.28472222,20.35208333,80.32291667,13.8,17.8,14.0,59.2,26.6,21.9,25.1,100.0,2.940999864324345,27.0
2018-05-07,0,21.03125,19.91875,20.36805556,71.50416667,11.6,16.5,11.8,35.6,33.8,24.0,31.0,91.5,4.262571258752908,19.31319444,18.75277778,18.60763889,67.02152778,9.1,15.2,9.5,37.0,30.1,22.3,28.1,91.8,4.504431532472712,18.48055556,19.01875,17.79097222,64.46319444,10.9,16.7,11.3,36.3,29.6,22.9,25.9,90.0,4.651627753476673,28.0
2018-05-08,0,17.77569444,18.74791667,17.70902778,97.57361111,15.4,18.2,15.5,89.7,20.7,19.4,20.3,100.0,0.3162470512157319,21.03125,19.91875,20.36805556,71.50416667,11.6,16.5,11.8,35.6,33.8,24.0,31.0,91.5,4.262571258752908,19.31319444,18.75277778,18.60763889,67.02152778,9.1,15.2,9.5,37.0,30.1,22.3,28.1,91.8,4.504431532472712,29.0
2018-05-09,0,18.73194444,19.07430556,18.54236111,94.175,15.3,17.9,15.3,83.1,23.2,20.2,22.4,100.0,0.792924692082775,17.77569444,18.74791667,17.70902778,97.57361111,15.4,18.2,15.5,89.7,20.7,19.4,20.3,100.0,0.3162470512157319,21.03125,19.91875,20.36805556,71.50416667,11.6,16.5,11.8,35.6,33.8,24.0,31.0,91.5,4.262571258752908,30.0
2018-05-10,0,19.24722222,19.05277778,18.78194444,80.79722222,13.5,17.4,13.5,45.6,31.3,22.1,28.4,99.2,2.6466992350336738,18.73194444,19.07430556,18.54236111,94.175,15.3,17.9,15.3,83.1,23.2,20.2,22.4,100.0,0.792924692082775,17.77569444,18.74791667,17.70902778,97.57361111,15.4,18.2,15.5,89.7,20.7,19.4,20.3,100.0,0.3162470512157319,31.0
2018-05-11,0,18.18263889,18.44791667,17.51180556,62.18888889,10.6,15.7,10.8,35.6,29.0,22.3,26.8,85.6,4.877567448573871,19.24722222,19.05277778,18.78194444,80.79722222,13.5,17.4,13.5,45.6,31.3,22.1,28.4,99.2,2.6466992350336738,18.73194444,19.07430556,18.54236111,94.175,15.3,17.9,15.3,83.1,23.2,20.2,22.4,100.0,0.792924692082775,32.0
2018-05-12,0,19.15416667,18.56805556,18.37708333,66.69236111,8.6,14.6,8.9,27.6,32.2,22.8,28.8,92.1,4.4951705771178165,18.18263889,18.44791667,17.51180556,62.18888889,10.6,15.7,10.8,35.6,29.0,22.3,26.8,85.6,4.877567448573871,19.24722222,19.05277778,18.78194444,80.79722222,13.5,17.4,13.5,45.6,31.3,22.1,28.4,99.2,2.6466992350336738,33.0
2018-05-13,0,20.53263889,19.49583333,19.84652778,73.73402778,10.7,15.9,11.2,38.0,33.8,23.4,30.9,94.1,3.8250625503342164,19.15416667,18.56805556,18.37708333,66.69236111,8.6,14.6,8.9,27.6,32.2,22.8,28.8,92.1,4.4951705771178165,18.18263889,18.44791667,17.51180556,62.18888889,10.6,15.7,10.8,35.6,29.0,22.3,26.8,85.6,4.877567448573871,34.0
2018-05-14,0,18.54166667,18.98888889,18.45277778,94.29027778,16.2,18.4,16.3,87.2,20.5,19.4,20.2,99.9,0.7736202263473501,20.53263889,19.49583333,19.84652778,73.73402778,10.7,15.9,11.2,38.0,33.8,23.4,30.9,94.1,3.8250625503342164,19.15416667,18.56805556,18.37708333,66.69236111,8.6,14.6,8.9,27.6,32.2,22.8,28.8,92.1,4.4951705771178165,35.0
2018-05-15,0,23.4625,21.37847222,22.44583333,74.05416667,17.0,18.5,17.1,42.7,33.1,25.2,29.9,100.0,4.314510331309641,18.54166667,18.98888889,18.45277778,94.29027778,16.2,18.4,16.3,87.2,20.5,19.4,20.2,99.9,0.7736202263473501,20.53263889,19.49583333,19.84652778,73.73402778,10.7,15.9,11.2,38.0,33.8,23.4,30.9,94.1,3.8250625503342164,36.0
2018-05-16,0,23.06666667,21.79375,22.61388889,75.31805556,14.6,18.3,14.9,49.5,33.8,26.0,32.6,93.4,4.139353846518923,23.4625,21.37847222,22.44583333,74.05416667,17.0,18.5,17.1,42.7,33.1,25.2,29.9,100.0,4.314510331309641,18.54166667,18.98888889,18.45277778,94.29027778,16.2,18.4,16.3,87.2,20.5,19.4,20.2,99.9,0.7736202263473501,37.0
2018-05-17,0,23.39027778,22.01527778,22.72222222,80.32430556,16.1,19.8,16.7,58.7,31.3,23.8,28.6,92.9,3.3178685771842784,23.06666667,21.79375,22.61388889,75.31805556,14.6,18.3,14.9,49.5,33.8,26.0,32.6,93.4,4.139353846518923,23.4625,21.37847222,22.44583333,74.05416667,17.0,18.5,17.1,42.7,33.1,25.2,29.9,100.0,4.314510331309641,38.0
2018-05-29,0,24.615,22.4625,23.79625,80.41625,18.7,21.2,19.1,56.7,35.1,25.5,32.7,93.3,3.4856460037555377,23.39027778,22.01527778,22.72222222,80.32430556,16.1,19.8,16.7,58.7,31.3,23.8,28.6,92.9,3.3178685771842784,23.06666667,21.79375,22.61388889,75.31805556,14.6,18.3,14.9,49.5,33.8,26.0,32.6,93.4,4.139353846518923,50.0
2018-05-30,0,23.59513889,23.01875,23.32291667,85.99236111,19.1,21.4,18.8,63.3,31.0,24.5,29.3,100.0,2.434645401660015,24.615,22.4625,23.79625,80.41625,18.7,21.2,19.1,56.7,35.1,25.5,32.7,93.3,3.4856460037555377,23.39027778,22.01527778,22.72222222,80.32430556,16.1,19.8,16.7,58.7,31.3,23.8,28.6,92.9,3.3178685771842784,51.0
2018-05-31,0,21.91875,22.64513889,21.99097222,88.84652778,19.0,21.6,18.9,71.0,28.5,24.0,29.1,99.8,1.8124528872141696,23.59513889,23.01875,23.32291667,85.99236111,19.1,21.4,18.8,63.3,31.0,24.5,29.3,100.0,2.434645401660015,24.615,22.4625,23.79625,80.41625,18.7,21.2,19.1,56.7,35.1,25.5,32.7,93.3,3.4856460037555377,52.0
2018-06-01,0,19.71944444,21.23472222,19.79513889,91.42708333,17.8,20.5,17.7,76.4,24.9,22.0,24.8,99.2,1.2451563273781063,21.91875,22.64513889,21.99097222,88.84652778,19.0,21.6,18.9,71.0,28.5,24.0,29.1,99.8,1.8124528872141696,23.59513889,23.01875,23.32291667,85.99236111,19.1,21.4,18.8,63.3,31.0,24.5,29.3,100.0,2.434645401660015,53.0
2018-06-02,0,24.72013889,22.99861111,25.76875,64.98055556,15.9,19.5,15.9,30.1,36.4,26.9,40.5,96.3,6.875833875480031,19.71944444,21.23472222,19.79513889,91.42708333,17.8,20.5,17.7,76.4,24.9,22.0,24.8,99.2,1.2451563273781063,21.91875,22.64513889,21.99097222,88.84652778,19.0,21.6,18.9,71.0,28.5,24.0,29.1,99.8,1.8124528872141696,54.0
2018-06-03,0,24.27847222,23.38055556,24.88541667,72.4875,16.5,20.5,16.5,34.6,33.7,26.9,39.3,100.0,5.170447024303508,24.72013889,22.99861111,25.76875,64.98055556,15.9,19.5,15.9,30.1,36.4,26.9,40.5,96.3,6.875833875480031,19.71944444,21.23472222,19.79513889,91.42708333,17.8,20.5,17.7,76.4,24.9,22.0,24.8,99.2,1.2451563273781063,55.0
2018-06-04,0,25.0875,24.29791667,25.56111111,70.14375,17.1,21.2,17.0,32.5,33.9,27.9,39.0,97.5,5.802182489321575,24.27847222,23.38055556,24.88541667,72.4875,16.5,20.5,16.5,34.6,33.7,26.9,39.3,100.0,5.170447024303508,24.72013889,22.99861111,25.76875,64.98055556,15.9,19.5,15.9,30.1,36.4,26.9,40.5,96.3,6.875833875480031,56.0
2018-06-05,0,25.69027778,24.54305556,26.09791667,68.44166667,17.3,21.6,17.3,33.7,34.9,27.6,39.3,93.3,6.297779365564254,25.0875,24.29791667,25.56111111,70.14375,17.1,21.2,17.0,32.5,33.9,27.9,39.0,97.5,5.802182489321575,24.27847222,23.38055556,24.88541667,72.4875,16.5,20.5,16.5,34.6,33.7,26.9,39.3,100.0,5.170447024303508,57.0
2018-06-06,0,24.51666667,24.00972222,24.57083333,75.97916667,18.0,22.1,18.0,39.7,33.4,26.6,35.9,96.0,4.444112022231996,25.69027778,24.54305556,26.09791667,68.44166667,17.3,21.6,17.3,33.7,34.9,27.6,39.3,93.3,6.297779365564254,25.0875,24.29791667,25.56111111,70.14375,17.1,21.2,17.0,32.5,33.9,27.9,39.0,97.5,5.802182489321575,58.0
2018-06-07,0,21.21944444,22.65833333,21.28472222,93.57777778,17.9,21.6,18.0,83.6,26.7,23.5,26.4,100.0,1.006794178082694,24.51666667,24.00972222,24.57083333,75.97916667,18.0,22.1,18.0,39.7,33.4,26.6,35.9,96.0,4.444112022231996,25.69027778,24.54305556,26.09791667,68.44166667,17.3,21.6,17.3,33.7,34.9,27.6,39.3,93.3,6.297779365564254,59.0
2018-06-08,0,23.92777778,23.69861111,24.3125,85.01875,19.6,22.2,19.6,46.0,33.1,26.2,37.8,100.0,2.7362063623249657,21.21944444,22.65833333,21.28472222,93.57777778,17.9,21.6,18.0,83.6,26.7,23.5,26.4,100.0,1.006794178082694,24.51666667,24.00972222,24.57083333,75.97916667,18.0,22.1,18.0,39.7,33.4,26.6,35.9,96.0,4.444112022231996,60.0
2018-06-09,0,24.12986111,24.03402778,24.85902778,83.61527778,18.6,21.8,18.6,42.1,34.2,26.5,40.5,100.0,3.0751561812706494,23.92777778,23.69861111,24.3125,85.01875,19.6,22.2,19.6,46.0,33.1,26.2,37.8,100.0,2.7362063623249657,21.21944444,22.65833333,21.28472222,93.57777778,17.9,21.6,18.0,83.6,26.7,23.5,26.4,100.0,1.006794178082694,61.0
2018-06-10,0,26.33888889,24.90138889,26.29097222,79.64166667,19.7,23.4,19.8,38.6,36.6,27.5,40.7,100.0,4.101542461759498,24.12986111,24.03402778,24.85902778,83.61527778,18.6,21.8,18.6,42.1,34.2,26.5,40.5,100.0,3.0751561812706494,23.92777778,23.69861111,24.3125,85.01875,19.6,22.2,19.6,46.0,33.1,26.2,37.8,100.0,2.7362063623249657,62.0
2018-06-11,0,23.92638889,23.73402778,23.42152778,84.43472222,19.4,22.6,19.4,64.3,31.0,24.9,29.4,96.3,2.718815648175501,26.33888889,24.90138889,26.29097222,79.64166667,19.7,23.4,19.8,38.6,36.6,27.5,40.7,100.0,4.101542461759498,24.12986111,24.03402778,24.85902778,83.61527778,18.6,21.8,18.6,42.1,34.2,26.5,40.5,100.0,3.0751561812706494,63.0
2018-06-12,0,26.44791667,24.42361111,25.68611111,82.44861111,22.1,23.0,21.6,59.0,36.1,26.2,34.7,94.9,3.4320478187883,23.92638889,23.73402778,23.42152778,84.43472222,19.4,22.6,19.4,64.3,31.0,24.9,29.4,96.3,2.718815648175501,26.33888889,24.90138889,26.29097222,79.64166667,19.7,23.4,19.8,38.6,36.6,27.5,40.7,100.0,4.101542461759498,64.0
2018-06-13,0,27.34236111,25.29027778,26.92291667,71.05625,20.1,23.3,20.1,48.0,36.6,28.0,36.9,95.1,6.015139417390572,26.44791667,24.42361111,25.68611111,82.44861111,22.1,23.0,21.6,59.0,36.1,26.2,34.7,94.9,3.4320478187883,23.92638889,23.73402778,23.42152778,84.43472222,19.4,22.6,19.4,64.3,31.0,24.9,29.4,96.3,2.718815648175501,65.0
2018-06-14,0,24.93819444,23.7625,24.07083333,69.60069444,18.2,22.1,18.2,47.7,35.5,25.8,33.6,89.1,5.485551172791852,27.34236111,25.29027778,26.92291667,71.05625,20.1,23.3,20.1,48.0,36.6,28.0,36.9,95.1,6.015139417390572,26.44791667,24.42361111,25.68611111,82.44861111,22.1,23.0,21.6,59.0,36.1,26.2,34.7,94.9,3.4320478187883,66.0
2018-06-15,0,24.43333333,23.54444444,24.38680556,76.89583333,16.7,21.1,17.0,47.0,33.5,25.8,33.5,93.1,4.235471602703991,24.93819444,23.7625,24.07083333,69.60069444,18.2,22.1,18.2,47.7,35.5,25.8,33.6,89.1,5.485551172791852,27.34236111,25.29027778,26.92291667,71.05625,20.1,23.3,20.1,48.0,36.6,28.0,36.9,95.1,6.015139417390572,67.0
2018-06-16,0,22.65138889,23.49375,22.47708333,90.24652778,19.8,22.7,19.9,74.3,28.1,24.4,26.5,98.2,1.6244617663962382,24.43333333,23.54444444,24.38680556,76.89583333,16.7,21.1,17.0,47.0,33.5,25.8,33.5,93.1,4.235471602703991,24.93819444,23.7625,24.07083333,69.60069444,18.2,22.1,18.2,47.7,35.5,25.8,33.6,89.1,5.485551172791852,68.0
2018-06-17,0,22.38888889,22.7375,22.33472222,80.75277778,17.1,21.3,17.3,54.7,32.5,24.6,30.6,95.9,3.182660890016082,22.65138889,23.49375,22.47708333,90.24652778,19.8,22.7,19.9,74.3,28.1,24.4,26.5,98.2,1.6244617663962382,24.43333333,23.54444444,24.38680556,76.89583333,16.7,21.1,17.0,47.0,33.5,25.8,33.5,93.1,4.235471602703991,69.0
2018-06-18,0,24.21041667,23.45625,24.26666667,77.06180556,16.1,20.7,16.6,48.8,34.6,26.1,35.1,98.1,4.1799021567205425,22.38888889,22.7375,22.33472222,80.75277778,17.1,21.3,17.3,54.7,32.5,24.6,30.6,95.9,3.182660890016082,22.65138889,23.49375,22.47708333,90.24652778,19.8,22.7,19.9,74.3,28.1,24.4,26.5,98.2,1.6244617663962382,70.0
2018-06-19,0,22.09652778,22.80694444,21.73888889,87.97361111,18.3,21.8,18.6,68.0,31.9,24.2,29.1,95.5,1.9294438420531632,24.21041667,23.45625,24.26666667,77.06180556,16.1,20.7,16.6,48.8,34.6,26.1,35.1,98.1,4.1799021567205425,22.38888889,22.7375,22.33472222,80.75277778,17.1,21.3,17.3,54.7,32.5,24.6,30.6,95.9,3.182660890016082,71.0
2018-06-20,0,23.91597222,23.34027778,23.90763889,84.15347222,18.7,21.7,19.0,54.1,34.9,25.5,35.1,97.6,2.836249312768892,22.09652778,22.80694444,21.73888889,87.97361111,18.3,21.8,18.6,68.0,31.9,24.2,29.1,95.5,1.9294438420531632,24.21041667,23.45625,24.26666667,77.06180556,16.1,20.7,16.6,48.8,34.6,26.1,35.1,98.1,4.1799021567205425,72.0
2018-06-21,0,21.85208333,22.83402778,21.82638889,97.41319444,19.7,22.3,19.9,92.2,24.6,23.3,24.0,100.0,0.4168613429713779,23.91597222,23.34027778,23.90763889,84.15347222,18.7,21.7,19.0,54.1,34.9,25.5,35.1,97.6,2.836249312768892,22.09652778,22.80694444,21.73888889,87.97361111,18.3,21.8,18.6,68.0,31.9,24.2,29.1,95.5,1.9294438420531632,73.0
2018-06-22,0,24.04166667,23.32847222,23.65208333,87.02638889,18.9,21.4,19.0,66.7,30.6,24.5,30.0,100.0,2.2925017763553663,21.85208333,22.83402778,21.82638889,97.41319444,19.7,22.3,19.9,92.2,24.6,23.3,24.0,100.0,0.4168613429713779,23.91597222,23.34027778,23.90763889,84.15347222,18.7,21.7,19.0,54.1,34.9,25.5,35.1,97.6,2.836249312768892,74.0
2018-06-23,0,25.7875,23.63958333,25.15416667,73.47152778,16.9,21.1,17.0,44.7,37.2,26.1,34.8,94.4,5.052528329680727,24.04166667,23.32847222,23.65208333,87.02638889,18.9,21.4,19.0,66.7,30.6,24.5,30.0,100.0,2.2925017763553663,21.85208333,22.83402778,21.82638889,97.41319444,19.7,22.3,19.9,92.2,24.6,23.3,24.0,100.0,0.4168613429713779,75.0
2018-06-24,0,20.81388889,22.19722222,20.88888889,92.81666667,18.4,21.0,18.8,73.7,25.9,24.0,25.7,100.0,1.103579087981253,25.7875,23.63958333,25.15416667,73.47152778,16.9,21.1,17.0,44.7,37.2,26.1,34.8,94.4,5.052528329680727,24.04166667,23.32847222,23.65208333,87.02638889,18.9,21.4,19.0,66.7,30.6,24.5,30.0,100.0,2.2925017763553663,76.0
